movie_id,title,tags
79698,The Lovers,lovers epic romance time travel adventure film helmed roland joff story ajey jhankar film sweeping tale impossible love set backdrop first anglomaratha war across two time periods continents centred around four characters british officer 18th century colonial india indian woman falls deeply love american presentday marine biologist wife action adventure sciencefiction romance joshhartnett simonekessell tamsinegerton rolandjoff
64686,47 Ronin,based original 1941 movie japan ancient japans enduring tale epic 3d fantasyadventure 47 ronin born keanu reeves leads cast kai outcast joins oishi hiroyuki sanada leader 47 outcast samurai together seek vengeance upon treacherous overlord killed master banished kind restore honor homeland warriors embark upon quest challenges series trials would destroy ordinary warriors drama action adventure fantasy keanureeves hiroyukisanada koushibasaki carlrinsch japan suicide samurai basedontruestory samuraisword ronin shogun halfbreed 3d
100402,Captain America: The Winter Soldier,cataclysmic events new york avengers steve rogers aka captain america living quietly washington dc trying adjust modern world shield colleague comes attack steve becomes embroiled web intrigue threatens put world risk joining forces black widow captain america struggles expose everwidening conspiracy fighting professional assassins sent silence every turn full scope villainous plot revealed captain america black widow enlist help new ally falcon however soon find unexpected formidable enemythe winter soldier action adventure sciencefiction chrisevans samuelljackson scarlettjohansson anthonyrusso joerusso washingtondc future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller
10192,Shrek Forever After,bored domesticated shrek pacts dealmaker rumpelstiltskin get back feeling like real ogre hes duped sent twisted version far far awaywhere rumpelstiltskin king ogres hunted fiona never methe sets restore world reclaim true love comedy adventure fantasy animation family mikemyers eddiemurphy camerondiaz mikemitchell ogre 3d
158852,Tomorrowland,bound shared destiny bright optimistic teen bursting scientific curiosity former boygenius inventor jaded disillusionment embark dangerfilled mission unearth secrets enigmatic place somewhere time space exists collective memory tomorrowland adventure family mystery sciencefiction brittrobertson georgeclooney raffeycassidy bradbird inventor apocalypse destiny imax dreamer futuristiccar futuristiccity
177572,Big Hero 6,special bond develops plussized inflatable robot baymax prodigy hiro hamada team group friends form band hightech heroes adventure family animation action comedy scottadsit ryanpotter danielhenney chriswilliams donhall brotherbrotherrelationship hero talent revenge bestfriend anotherdimension robot boygenius hate aftercreditsstinger moraldilemma 3d teensuperheroes deadbrother
82690,Wreck-It Ralph,wreckit ralph 9foottall 643pound villain arcade video game named fixit felix jr games titular hero fixes buildings ralph destroys wanting prove good guy villain ralph escapes game lands heros duty firstperson shooter helps games hero battle alien invaders later enters sugar rush kart racing game set tracks made candies cookies sweets ralph meets vanellope von schweetz learned game faced dire threat could affect entire arcade one ralph may inadvertently started family animation comedy adventure johncreilly sarahsilverman jackmcbrayer richmoore supportgroup productplacement bullying racing arcade medal selfesteem curiosity precociouschild aftercreditsstinger duringcreditsstinger firstpersonshooter glitch carefree videogamer qbert interruptedwedding socialreject
5255,The Polar Express,doubting young boy takes extraordinary train ride north pole embarks journey selfdiscovery shows wonder life never fades believe adventure animation family fantasy tomhanks michaeljeter nonagaye robertzemeckis santaclaus nerd faith gift bell beard northpole chute trestle ticket christmas
47933,Independence Day: Resurgence,always knew coming back using recovered alien technology nations earth collaborated immense defense program protect planet nothing prepare us aliens advanced unprecedented force ingenuity brave men women bring world back brink extinction action adventure sciencefiction liamhemsworth jeffgoldblum billpullman rolandemmerich alternatehistory alieninvasion
10191,How to Train Your Dragon,son viking leader cusp manhood shy hiccup horrendous haddock iii faces rite passage must kill dragon prove warrior mettle downing feared dragon realizes longer wants destroy instead befriends beast names toothless much chagrin warrior father fantasy adventure animation family jaybaruchel gerardbutler craigferguson chrissanders deandeblois flying blacksmith arena island night ship training village forest viking friendship ignorance flight nest dragon battle combat well warrior
296,Terminator 3: Rise of the Machines,10 years since john connor saved earth judgment day hes living radar steering clear using anything skynet trace encounters tx robotic assassin ordered finish t1000 started good thing connors former nemesis terminator back aid nowadult connor like promised action thriller sciencefiction arnoldschwarzenegger nickstahl clairedanes jonathanmostow savingtheworld artificialintelligence manvsmachine cyborg killerrobot sunglasses leatherjacket nanotechnology rocketlauncher firemen veterinarian fireengine dystopia psychiatrist
118340,Guardians of the Galaxy,light years earth 26 years abducted peter quill finds prime target manhunt discovering orb wanted ronan accuser action sciencefiction adventure chrispratt zoesaldana davebautista jamesgunn marvelcomic spaceship space outerspace orphan adventurer aftercreditsstinger duringcreditsstinger marvelcinematicuniverse
157336,Interstellar,interstellar chronicles adventures group explorers make use newly discovered wormhole surpass limitations human space travel conquer vast distances involved interstellar voyage adventure drama sciencefiction matthewmcconaughey jessicachastain annehathaway christophernolan savingtheworld artificialintelligence fathersonrelationship singleparent nasa expedition wormhole spacetravel famine blackhole dystopia raceagainsttime quantummechanics spaceship space rescue familyrelationships farmhouse robot astronaut scientist fatherdaughterrelationship singlefather farmer spacestation imax astrophysics zerogravity courage timeparadox relativity
27205,Inception,cobb skilled thief commits corporate espionage infiltrating subconscious targets offered chance regain old life payment task considered impossible inception implantation another persons idea targets subconscious action thriller sciencefiction mystery adventure leonardodicaprio josephgordonlevitt ellenpage christophernolan lossoflover dream kidnapping sleep subconsciousness heist redemption femalehero
